index;date;state;country;confirmed;confirmed_DR;confirmed_filtered;confirmed_filtered_DR
25665;2020-04-27;no;Slovenia;1402;199.33333333333337;1402.3999999999996;160.1839080459762
25666;2020-04-27;no;Romania;11339;31.259469696969703;11320.799999999996;35.73947852428881
25667;2020-04-27;no;Eritrea;39;inf;38.99999999999999;
25668;2020-04-27;no;Equatorial Guinea;258;inf;280.79999999999995;7.588353413654622
25669;2020-04-27;no;Egypt;4782;19.632829373650114;4788.999999999999;19.576564962039843
25670;2020-04-27;Hunan;China;1019;inf;1018.9999999999998;3.8058135748871375e+31
25671;2020-04-27;Inner Mongolia;China;199;396.6666666666668;198.79999999999995;247.58333333333425
25672;2020-04-27;Isle of Man;United Kingdom;308;inf;309.19999999999993;440.57142857143583
25673;2020-04-27;Jiangsu;China;653;inf;652.9999999999999;inf
25674;2020-04-27;Jiangxi;China;937;inf;936.9999999999998;3.4995557602249733e+31
25675;2020-04-27;Jilin;China;110;219.3333333333334;109.99999999999997;273.9999999999962
25676;2020-04-27;Liaoning;China;146;inf;145.99999999999997;inf
25677;2020-04-27;Macau;China;45;inf;44.99999999999999;
25678;2020-04-27;Manitoba;Canada;273;90.11111111111114;271.79999999999995;117.15942028985452
25679;2020-04-27;Martinique;France;175;inf;174.99999999999997;108.49999999999945
25680;2020-04-27;Mayotte;France;401;37.52380952380953;420.3999999999999;16.55555555555558
25681;2020-04-27;Montserrat;United Kingdom;11;inf;10.999999999999996;
25682;2020-04-27;New Brunswick;Canada;118;inf;117.99999999999997;3.525699720013207e+31
25683;2020-04-27;New Caledonia;France;18;inf;17.999999999999996;
25684;2020-04-27;New South Wales;Australia;3004;600.0000000000002;3006.3999999999996;405.2972972972923
25685;2020-04-27;Newfoundland and Labrador;Canada;258;515.3333333333335;257.79999999999995;643.5000000000368
25686;2020-04-27;Ningxia;China;75;inf;74.99999999999999;
25687;2020-04-27;Northern Territory;Australia;28;inf;27.999999999999993;
25688;2020-04-27;Northwest Territories;Canada;5;inf;4.999999999999999;
25689;2020-04-27;Nova Scotia;Canada;900;50.24761904761907;897.5999999999998;50.8901734104046
25690;2020-04-27;Ontario;Canada;15970;32.39387613082812;16005.599999999997;31.93360768175583
25691;2020-04-27;Prince Edward Island;Canada;26;inf;26.399999999999995;
25692;2020-04-27;Qinghai;China;18;inf;17.999999999999996;
25693;2020-04-27;Quebec;Canada;24983;28.11149961149962;24945.999999999993;30.50642078228291
25694;2020-04-27;Queensland;Australia;1033;294.19047619047626;1031.1999999999998;686.488888888889
25695;2020-04-27;Reunion;France;418;834.6666666666669;417.9999999999999;297.52380952381446
25696;2020-04-27;Saint Barthelemy;France;6;inf;5.999999999999999;
25697;2020-04-27;Saint Pierre and Miquelon;France;1;inf;0.9999999999999998;
25698;2020-04-27;Saskatchewan;Canada;365;44.45833333333336;363.19999999999993;46.13852813852821
25699;2020-04-27;Hubei;China;68128;inf;68127.99999999999;inf
25700;2020-04-27;Hong Kong;China;1037;inf;1036.9999999999998;2591.500000000147
25701;2020-04-27;Henan;China;1276;inf;1275.9999999999998;inf
25702;2020-04-27;Heilongjiang;China;939;468.33333333333354;937.5999999999999;467.8333333333202
25703;2020-04-27;Alberta;Canada;4696;19.30741540676747;4684.799999999999;19.562774363476716
25704;2020-04-27;Anguilla;United Kingdom;3;inf;2.9999999999999996;
25705;2020-04-27;Anhui;China;991;inf;990.9999999999998;3.7012377357342033e+31
25706;2020-04-27;Aruba;Netherlands;100;inf;99.99999999999999;
25707;2020-04-27;Australian Capital Territory;Australia;106;inf;105.99999999999999;352.44444444443945
25708;2020-04-27;Beijing;China;593;inf;592.9999999999999;inf
25709;2020-04-27;Bermuda;United Kingdom;110;218.66666666666674;109.79999999999998;46.7246376811595
25710;2020-04-27;Bonaire, Sint Eustatius and Saba;Netherlands;5;inf;4.999999999999999;
25711;2020-04-27;British Columbia;Canada;1998;78.58666666666669;2006.7999999999995;42.33981281497484
25712;2020-04-27;British Virgin Islands;United Kingdom;6;inf;5.999999999999999;
25713;2020-04-27;Cayman Islands;United Kingdom;70;inf;70.6;
25714;2020-04-27;Channel Islands;United Kingdom;525;inf;528.3999999999999;228.66666666667126
25715;2020-04-27;Chongqing;China;579;inf;578.9999999999999;inf
25716;2020-04-27;Curacao;Netherlands;16;inf;15.999999999999996;
25717;2020-04-27;Shaanxi;China;286;inf;293.99999999999994;61.60283687943242
25718;2020-04-27;Diamond Princess;Canada;0;;0.0;
25719;2020-04-27;Faroe Islands;Denmark;187;inf;186.99999999999997;inf
25720;2020-04-27;French Guiana;France;111;inf;116.59999999999998;35.47916666666664
25721;2020-04-27;French Polynesia;France;57;inf;57.39999999999999;
25722;2020-04-27;Fujian;China;355;inf;354.99999999999994;inf
25723;2020-04-27;Gansu;China;139;inf;138.99999999999997;inf
25724;2020-04-27;Gibraltar;United Kingdom;141;55.733333333333356;139.99999999999997;86.50000000000031
25725;2020-04-27;Grand Princess;Canada;13;inf;12.999999999999998;
25726;2020-04-27;Greenland;Denmark;11;inf;10.999999999999996;
25727;2020-04-27;Guadeloupe;France;149;inf;148.99999999999997;1489.3333333334185
25728;2020-04-27;Guangdong;China;1587;3173.3333333333344;1587.1999999999998;2644.3333333332334
25729;2020-04-27;Guangxi;China;254;inf;253.99999999999994;3.79460902069218e+31
25730;2020-04-27;Guizhou;China;147;inf;146.99999999999997;inf
25731;2020-04-27;Hainan;China;168;inf;167.99999999999997;inf
25732;2020-04-27;Hebei;China;328;inf;327.9999999999999;inf
25733;2020-04-27;Falkland Islands (Malvinas);United Kingdom;13;inf;12.999999999999998;
25734;2020-04-27;Shandong;China;787;inf;786.9999999999999;inf
25735;2020-04-27;no;El Salvador;323;12.17687074829932;323.3999999999999;15.319865319865334
25736;2020-04-27;Shanxi;China;197;inf;196.99999999999997;inf
25737;2020-04-27;no;Bosnia and Herzegovina;1565;38.54008438818566;1565.7999999999997;35.518691588785074
25738;2020-04-27;no;Botswana;22;inf;22.4;
25739;2020-04-27;no;Brazil;67446;15.584831322334406;68557.99999999999;13.020303979580001
25740;2020-04-27;no;Brunei;138;inf;137.99999999999997;inf
25741;2020-04-27;no;Bulgaria;1363;22.471264367816097;1351.1999999999998;25.29449838187703
25742;2020-04-27;no;Burkina Faso;635;210.66666666666669;634.9999999999999;185.86274509803738
25743;2020-04-27;no;Burma;146;inf;147.59999999999997;85.92156862745158
25744;2020-04-27;no;Burundi;11;inf;10.999999999999996;
25745;2020-04-27;no;Cabo Verde;109;10.701754385964918;106.59999999999998;17.413793103448267
25746;2020-04-27;no;Cambodia;122;inf;121.99999999999997;3.645214964759417e+31
25747;2020-04-27;no;Cameroon;1705;17.269162210338685;1676.1999999999998;20.670978870202667
25748;2020-04-27;no;Central African Republic;19;12.000000000000005;30.799999999999994;
25749;2020-04-27;no;Chad;46;inf;48.39999999999999;
25750;2020-04-27;no;Chile;15492;31.440837696335088;15529.399999999998;21.991609910176702
25751;2020-04-27;no;Bolivia;1014;12.747747747747754;998.5999999999998;14.316488004083713
25752;2020-04-27;no;Colombia;5597;23.616117216117228;5654.799999999998;19.84328174895602
25753;2020-04-27;no;Congo (Brazzaville);200;inf;202.79999999999995;71.59523809523853
25754;2020-04-27;no;Congo (Kinshasa);459;20.418604651162802;455.7999999999999;22.858638743455504
25755;2020-04-27;no;Costa Rica;697;347.50000000000006;700.5999999999999;154.63703703703703
25756;2020-04-27;no;Cote d'Ivoire;1164;25.98467432950192;1162.3999999999996;33.205882352941295
25757;2020-04-27;no;Croatia;2039;176.37681159420296;2038.7999999999995;170.36414565826362
25758;2020-04-27;no;Cuba;1389;52.50000000000001;1399.7999999999997;35.47048611111103
25759;2020-04-27;no;Cyprus;822;136.05555555555563;825.7999999999998;100.96296296296342
25760;2020-04-27;no;Czechia;7445;159.14695340501794;7456.799999999998;118.69769930444141
25761;2020-04-27;no;Denmark;8698;67.768115942029;8715.399999999998;54.29653130287636
25762;2020-04-27;no;Diamond Princess;712;inf;711.9999999999999;inf
25763;2020-04-27;no;Djibouti;1035;75.70370370370374;1042.9999999999998;62.61382113821149
25764;2020-04-27;no;Dominica;16;inf;15.999999999999996;
25765;2020-04-27;no;Dominican Republic;6293;33.34059945504088;6284.399999999999;34.37950450450453
25766;2020-04-27;no;Ecuador;23240;87.87971849008322;23522.199999999997;14.895704433060562
25767;2020-04-27;no;Comoros;0;;0.0;
25768;2020-04-27;no;Bhutan;7;inf;6.999999999999998;
25769;2020-04-27;Shanghai;China;644;642.6666666666667;643.9999999999998;642.93333333337
25770;2020-04-27;no;Belize;18;inf;17.999999999999996;
25771;2020-04-27;no;Benin;64;12.133333333333336;61.999999999999986;
25772;2020-04-27;Sichuan;China;561;inf;560.9999999999999;inf
25773;2020-04-27;Sint Maarten;Netherlands;74;147.33333333333337;74.19999999999999;
25774;2020-04-27;South Australia;Australia;438;inf;437.9999999999999;3.2717298249275095e+31
25775;2020-04-27;St Martin;France;38;inf;37.99999999999999;
25776;2020-04-27;Tasmania;Australia;214;60.2857142857143;213.99999999999994;92.02898550724647
25777;2020-04-27;Tianjin;China;190;inf;189.99999999999997;1899.3333333331723
25778;2020-04-27;Tibet;China;1;inf;0.9999999999999998;
25779;2020-04-27;Turks and Caicos Islands;United Kingdom;12;22.66666666666667;11.599999999999998;
25780;2020-04-27;Western Australia;Australia;549;inf;549.5999999999999;784.190476190489
25781;2020-04-27;Xinjiang;China;76;inf;75.99999999999999;
25782;2020-04-27;Yukon;Canada;11;inf;10.999999999999996;
25783;2020-04-27;Yunnan;China;185;inf;184.99999999999997;1849.3333333331764
25784;2020-04-27;Zhejiang;China;1268;inf;1267.9999999999998;inf
25785;2020-04-27;no;Afghanistan;1703;13.047222222222228;1692.7999999999997;13.876868953386099
25786;2020-04-27;Victoria;Australia;1349;898.6666666666671;1351.7999999999997;385.21904761904767
25787;2020-04-27;no;Algeria;3517;25.938697318007673;3530.3999999999996;24.88236732697478
25788;2020-04-27;no;Albania;736;60.38888888888889;737.9999999999998;41.169523809523945
25789;2020-04-27;no;Belarus;11289;12.298214636060433;11346.199999999997;12.193856178729353
25790;2020-04-27;no;Barbados;80;158.6666666666667;79.59999999999998;
25791;2020-04-27;no;Bangladesh;5913;11.895810564663027;5978.399999999999;11.737313432835833
25792;2020-04-27;no;Bahrain;2723;39.29876543209876;2737.999999999999;26.526245402875347
25793;2020-04-27;no;Azerbaijan;1678;53.98907103825138;1684.5999999999997;48.10884353741488
25794;2020-04-27;no;Bahamas;80;79.33333333333336;79.6;
25795;2020-04-27;no;Armenia;1808;26.620865139949117;1805.9999999999995;25.56274509803922
25796;2020-04-27;no;Belgium;46687;67.61918746940775;46667.79999999999;56.63318112633187
25797;2020-04-27;no;Argentina;4003;34.90284005979074;4017.399999999999;28.327493917274943
25798;2020-04-27;no;Antigua and Barbuda;24;inf;23.999999999999996;
25799;2020-04-27;no;Angola;27;26.000000000000007;26.399999999999995;
25800;2020-04-27;no;Andorra;743;295.86666666666673;740.9999999999999;230.64583333333422
25801;2020-04-27;no;Austria;15274;241.5185185185186;15281.199999999997;221.76967930029335
25802;2020-04-28;no;Liberia;141;15.254901960784316;134.2;28.84444444444436
25803;2020-04-28;no;Lithuania;1344;-30.007092198581567;1398.1999999999998;-185.00000000000225
25804;2020-04-28;no;Liechtenstein;82;inf;81.99999999999997;
25805;2020-04-28;no;Libya;61;inf;60.999999999999986;
25806;2020-04-28;no;Lesotho;0;;0.0;
25807;2020-04-28;no;Korea, South;10761;934.8115942028988;10757.999999999996;1155.7777777778683
25808;2020-04-28;no;Latvia;836;68.50000000000003;834.5999999999999;69.1652661064424
25809;2020-04-28;no;Laos;19;inf;18.999999999999996;
25810;2020-04-28;no;Kyrgyzstan;708;53.46153846153849;711.9999999999999;48.064367816091966
25811;2020-04-28;no;Kuwait;3440;17.905022831050232;3513.3999999999996;14.558901682905217
25812;2020-04-28;no;Kosovo;780;30.938775510204085;772.5999999999999;34.642089093701934
25813;2020-04-28;no;Luxembourg;3741;414.5555555555557;3749.199999999999;254.04988662131836
25814;2020-04-28;no;Lebanon;717;142.26666666666674;715.9999999999998;154.68115942029104
25815;2020-04-28;no;MS Zaandam;9;inf;8.999999999999998;
25816;2020-04-28;no;Mozambique;76;inf;75.99999999999999;
25817;2020-04-28;no;Malawi;36;35.33333333333335;35.8;
25818;2020-04-28;no;Malaysia;5851;163.8591549295775;5879.5999999999985;113.38521400778292
25819;2020-04-28;no;Maldives;250;12.777777777777782;287.19999999999993;5.419696969696971
25820;2020-04-28;no;Mali;424;23.257142857142867;438.5999999999999;14.878459687123955
25821;2020-04-28;no;Malta;458;90.40000000000003;456.7999999999999;137.41414141414216
25822;2020-04-28;no;Mauritania;7;inf;7.399999999999998;
25823;2020-04-28;no;Mauritius;334;333.3333333333335;332.79999999999995;1663.0000000000953
25824;2020-04-28;no;Mexico;16752;15.086907630522091;16796.199999999997;15.278041840463018
25825;2020-04-28;no;Moldova;3638;30.51304347826088;3638.999999999999;28.037214247740604
25826;2020-04-28;no;Monaco;95;189.33333333333337;94.79999999999998;
25827;2020-04-28;no;Mongolia;38;inf;37.99999999999999;
25828;2020-04-28;no;Montenegro;321;inf;321.3999999999999;641.8666666666666
25829;2020-04-28;no;Morocco;4252;44.33868092691623;4236.199999999999;37.91123354759723
25830;2020-04-28;no;Kenya;374;38.31578947368422;374.3999999999999;36.05280528052808
25831;2020-04-28;no;Madagascar;128;63.333333333333364;127.19999999999997;114.66666666666654
25832;2020-04-28;no;Kazakhstan;3027;18.449462365591405;3023.7999999999993;19.720430107526912
25833;2020-04-28;no;Guyana;74;inf;76.39999999999998;
25834;2020-04-28;no;Japan;13860;59.84029304029307;13840.199999999997;58.67385057471265
25835;2020-04-28;no;Namibia;16;inf;15.999999999999996;
25836;2020-04-28;no;Estonia;1660;194.11764705882356;1660.9999999999998;143.45507246376818
25837;2020-04-28;no;Eswatini;71;10.833333333333336;77.19999999999999;
25838;2020-04-28;no;Ethiopia;126;82.88888888888893;126.79999999999998;56.696969696969624
25839;2020-04-28;no;Fiji;18;inf;17.999999999999996;
25840;2020-04-28;no;Finland;4740;56.95528455284555;4782.399999999999;45.38312318137735
25841;2020-04-28;no;France;167605;48.637762651672105;164779.59999999998;137.16114790286878
25842;2020-04-28;no;Gabon;238;6.7204301075268855;235.39999999999995;10.545751633986933
25843;2020-04-28;no;Gambia;10;inf;10.2;
25844;2020-04-28;no;Georgia;511;39.84000000000002;509.9999999999999;31.67094017094019
25845;2020-04-28;no;Germany;159912;148.28509181450363;160197.59999999998;121.88974122941546
25846;2020-04-28;no;Ghana;1671;26.286501377410477;1703.1999999999996;13.235607975287847
25847;2020-04-28;no;Greece;2566;103.6326530612245;2556.7999999999993;148.5224171539969
25848;2020-04-28;no;Grenada;19;36.66666666666667;18.999999999999996;
25849;2020-04-28;no;Jordan;449;448.33333333333354;449.79999999999995;235.75438596491162
25850;2020-04-28;no;Guatemala;530;34.66666666666668;543.1999999999999;20.47167325428195
25851;2020-04-28;no;Guinea-Bissau;73;6.6333333333333355;121.79999999999998;
25852;2020-04-28;no;Haiti;76;75.33333333333336;76.59999999999998;
25853;2020-04-28;no;Holy See;10;18.66666666666667;9.799999999999997;
25854;2020-04-28;no;Honduras;702;17.688888888888897;699.8;23.051546391752563
25855;2020-04-28;no;Hungary;2649;34.595078299776304;2646.7999999999993;41.94155844155852
25856;2020-04-28;no;Iceland;1795;1195.3333333333335;1794.5999999999995;1195.4222222223132
25857;2020-04-28;no;India;31324;17.213162492719867;31317.999999999993;17.3008415147265
25858;2020-04-28;no;Indonesia;9511;29.135135135135144;9475.599999999999;29.860414631498937
25859;2020-04-28;no;Iran;92584;87.030274211444;92566.79999999997;84.91353441608719
25860;2020-04-28;no;Iraq;1928;34.537037037037045;1936.5999999999995;30.37277147487854
25861;2020-04-28;no;Ireland;19877;63.7257452574526;19930.399999999994;47.37621359223323
25862;2020-04-28;no;Israel;15728;109.30058479532168;15701.199999999997;109.29119850187297
25863;2020-04-28;no;Italy;201505;104.19390774586599;201529.59999999998;96.32279041318618
25864;2020-04-28;no;Jamaica;364;51.33333333333334;379.19999999999993;15.840000000000003
25865;2020-04-28;no;Guinea;1240;9.286885245901642;1248.9999999999998;12.901785714285712
25866;2020-04-28;no;Nepal;54;52.66666666666668;54.39999999999999;
25867;2020-04-28;no;Slovenia;1408;233.6666666666667;1410.6;163.03875968991994
25868;2020-04-28;no;New Zealand;1474;588.6666666666669;1473.9999999999998;613.2500000000059
25869;2020-04-28;no;Spain;210773;133.34862482743978;210844.8;119.82528498596474
25870;2020-04-28;no;Sri Lanka;619;12.013888888888895;608.3999999999999;13.10339506172842
25871;2020-04-28;no;Sudan;318;6.83127572016461;329.4;6.638759689922481
25872;2020-04-28;no;Suriname;10;inf;9.999999999999998;
25873;2020-04-28;no;Sweden;19621;38.86306489976216;19716.199999999997;33.88530973451328
25874;2020-04-28;no;Switzerland;29264;287.32019704433503;29296.399999999994;205.03141115799238
25875;2020-04-28;no;Syria;43;inf;42.99999999999999;
25876;2020-04-28;no;Taiwan*;429;inf;428.99999999999994;4289.333333332359
25877;2020-04-28;no;Tajikistan;0;;2.999999999999999;
25878;2020-04-28;no;Tanzania;299;inf;371.3999999999999;9.259668508287293
25879;2020-04-28;no;Thailand;2938;366.29166666666674;2938.3999999999996;336.72030651339946
25880;2020-04-28;no;Timor-Leste;24;inf;23.999999999999996;
25881;2020-04-28;no;Togo;99;196.66666666666674;103.99999999999997;
25882;2020-04-28;no;Trinidad and Tobago;116;231.3333333333334;115.79999999999998;577.999999999992
25883;2020-04-28;no;Tunisia;975;74.12820512820514;972.9999999999998;85.11504424778796
25884;2020-04-28;no;Turkey;114653;49.67853194782225;114967.4;44.79241675959836
25885;2020-04-28;no;US;1015518;42.1988510638298;1018144.7999999998;37.141445166961276
25886;2020-04-28;no;Uganda;79;inf;80.19999999999999;
25887;2020-04-28;no;Ukraine;9410;22.72887767969736;9461.599999999999;20.021185185185185
25888;2020-04-28;no;United Arab Emirates;11380;21.059165858389918;11395.599999999999;20.435164283922738
25889;2020-04-28;no;United Kingdom;167152;34.47677668117021;167488.39999999997;35.91862892083377
25890;2020-04-28;no;Uruguay;625;64.94736842105264;624.8;53.86549707602324
25891;2020-04-28;no;Uzbekistan;1939;54.40000000000002;1950.5999999999995;51.03466666666667
25892;2020-04-28;no;Venezuela;329;163.83333333333337;329.4;142.26086956521672
25893;2020-04-28;no;Vietnam;270;inf;269.99999999999994;inf
25894;2020-04-28;no;West Bank and Gaza;343;684.6666666666667;342.9999999999999;570.7777777778102
25895;2020-04-28;no;Western Sahara;6;inf;5.999999999999999;
25896;2020-04-28;no;Yemen;1;inf;2.999999999999999;
25897;2020-04-28;no;Zambia;95;25.809523809523814;94.79999999999998;
25898;2020-04-28;no;South Sudan;34;1.0952380952380956;22.999999999999993;
25899;2020-04-28;no;South Africa;4996;21.237037037037048;5066.399999999999;19.94867549668875
25900;2020-04-28;no;Somalia;528;10.463768115942031;525.3999999999999;10.329749103942666
25901;2020-04-28;no;Eritrea;39;inf;38.99999999999999;
25902;2020-04-28;no;Nicaragua;13;inf;13.199999999999998;
25903;2020-04-28;no;Niger;709;108.00000000000003;707.5999999999999;104.59701492537243
25904;2020-04-28;no;Nigeria;1532;10.661518661518667;1560.3999999999996;10.254519161243676
25905;2020-04-28;no;North Macedonia;1421;80.11428571428574;1422.5999999999997;65.50467289719633
25906;2020-04-28;no;Norway;7660;114.21553884711781;7646.799999999998;156.34705075445848
25907;2020-04-28;no;Oman;2131;30.967418546365924;2159.9999999999995;22.315713772024445
25908;2020-04-28;no;Pakistan;15525;18.24099378881988;15796.599999999995;16.762987987988023
25909;2020-04-28;no;Panama;6021;49.093663911845745;6146.199999999999;29.22484431333988
25910;2020-04-28;no;Papua New Guinea;8;inf;7.999999999999998;
25911;2020-04-28;no;Paraguay;239;42.121212121212125;239.99999999999994;43.3086419753086
25912;2020-04-28;no;Peru;31190;15.864597513385975;31662.59999999999;12.241335116460508
25913;2020-04-28;no;Philippines;7958;41.00967458223395;8002.799999999998;35.120144534778674
25914;2020-04-28;no;Poland;12218;39.64170826400446;12250.8;35.56205250596653
25915;2020-04-28;no;Portugal;24322;105.11353711790395;24352.599999999995;71.46186650798367
25916;2020-04-28;no;Netherlands;38416;133.69060128429658;38524.79999999999;86.7065786478497
25917;2020-04-28;no;Qatar;11921;13.648306813545494;11884.999999999996;13.690482076637823
25918;2020-04-28;no;Russia;93558;13.83424538028393;93510.19999999998;13.910975694056727
25919;2020-04-28;no;Rwanda;212;19.36507936507937;215.59999999999997;18.746177370030573
25920;2020-04-28;no;Saint Kitts and Nevis;15;inf;14.999999999999996;
25921;2020-04-28;no;Saint Lucia;15;inf;15.799999999999997;
25922;2020-04-28;no;Saint Vincent and the Grenadines;15;29.33333333333334;15.199999999999996;
25923;2020-04-28;no;San Marino;553;72.40000000000002;552.1999999999999;51.07547169811311
25924;2020-04-28;no;Sao Tome and Principe;8;2.666666666666667;7.599999999999999;
25925;2020-04-28;no;Saudi Arabia;20077;14.71885192433138;20112.999999999996;14.765929642987825
25926;2020-04-28;no;Senegal;823;9.780701754385968;808.9999999999999;11.341463414634154
25927;2020-04-28;no;Serbia;8497;36.35750915750918;8509.399999999998;33.43855389181169
25928;2020-04-28;no;Seychelles;11;inf;10.999999999999996;
25929;2020-04-28;no;Sierra Leone;104;17.575757575757578;103.59999999999998;15.083333333333336
25930;2020-04-28;no;Singapore;14951;21.6016076362723;14961.599999999999;20.25049701789263
25931;2020-04-28;no;Slovakia;1384;552.5333333333335;1386.1999999999998;255.75308641974885
25932;2020-04-28;no;Romania;11616;39.070114942528754;11641.799999999997;35.76668772373138
25933;2020-04-28;no;Equatorial Guinea;315;9.719298245614038;292.19999999999993;17.58649789029538
25934;2020-04-28;no;Zimbabwe;32;63.333333333333364;33.39999999999999;
25935;2020-04-28;no;Egypt;5042;18.842519685039374;5032.5999999999985;20.015873015873044
25936;2020-04-28;Hunan;China;1019;inf;1018.9999999999998;3.8058135748871375e+31
25937;2020-04-28;Inner Mongolia;China;199;397.3333333333335;199.39999999999998;331.33333333332865
25938;2020-04-28;Isle of Man;United Kingdom;309;616.6666666666667;310.59999999999997;257.77777777777413
25939;2020-04-28;Jiangsu;China;653;inf;652.9999999999999;inf
25940;2020-04-28;Jiangxi;China;937;inf;936.9999999999998;3.4995557602249733e+31
25941;2020-04-28;Jilin;China;110;inf;110.39999999999998;274.999999999996
25942;2020-04-28;Liaoning;China;146;inf;145.99999999999997;inf
25943;2020-04-28;Macau;China;45;inf;44.99999999999999;
25944;2020-04-28;Manitoba;Canada;273;272.3333333333334;273.79999999999995;123.48484848484915
25945;2020-04-28;Martinique;France;175;inf;175.59999999999997;218.58333333333417
25946;2020-04-28;Mayotte;France;460;14.259887005649723;452.19999999999993;15.997484276729562
25947;2020-04-28;Montserrat;United Kingdom;11;inf;10.999999999999996;
25948;2020-04-28;New Brunswick;Canada;118;inf;117.99999999999997;3.525699720013207e+31
25949;2020-04-28;New Caledonia;France;18;inf;17.999999999999996;
25950;2020-04-28;New South Wales;Australia;3016;429.6190476190479;3012.5999999999995;462.49230769230786
25951;2020-04-28;Newfoundland and Labrador;Canada;258;inf;257.99999999999994;859.1111111111601
25952;2020-04-28;Ningxia;China;75;inf;74.99999999999999;
25953;2020-04-28;Northern Territory;Australia;28;inf;27.999999999999993;
25954;2020-04-28;Northwest Territories;Canada;5;inf;4.999999999999999;
25955;2020-04-28;Nova Scotia;Canada;915;42.66666666666668;913.9999999999998;53.73652694610803
25956;2020-04-28;Ontario;Canada;16500;34.36194563662376;16482.199999999997;33.26252338391184
25957;2020-04-28;Prince Edward Island;Canada;27;52.66666666666668;26.599999999999994;
25958;2020-04-28;Qinghai;China;18;inf;17.999999999999996;
25959;2020-04-28;Quebec;Canada;25761;30.20702179176756;25802.599999999995;30.16221658410862
25960;2020-04-28;Queensland;Australia;1034;516.1666666666669;1032.6;736.5714285713809
25961;2020-04-28;Reunion;France;418;835.3333333333336;418.5999999999999;379.6969696969815
25962;2020-04-28;Saint Barthelemy;France;6;inf;5.999999999999999;
25963;2020-04-28;Saint Pierre and Miquelon;France;1;inf;0.9999999999999998;
25964;2020-04-28;Saskatchewan;Canada;366;55.58974358974362;371.19999999999993;44.27642276422772
25965;2020-04-28;Hubei;China;68128;inf;68127.99999999999;inf
25966;2020-04-28;Hong Kong;China;1037;inf;1036.9999999999998;5184.333333335102
25967;2020-04-28;Henan;China;1276;inf;1275.9999999999998;inf
25968;2020-04-28;Heilongjiang;China;939;625.3333333333336;939.3999999999999;520.8888888888691
25969;2020-04-28;Alberta;Canada;4850;25.272072072072078;4909.199999999999;20.630249632892802
25970;2020-04-28;Anguilla;United Kingdom;3;inf;2.9999999999999996;
25971;2020-04-28;Anhui;China;991;inf;990.9999999999998;3.7012377357342033e+31
25972;2020-04-28;Aruba;Netherlands;100;inf;99.99999999999999;
25973;2020-04-28;Australian Capital Territory;Australia;106;inf;105.99999999999999;1059.3333333333187
25974;2020-04-28;Beijing;China;593;inf;592.9999999999999;inf
25975;2020-04-28;Bermuda;United Kingdom;110;219.3333333333334;110.79999999999997;64.31372549019625
25976;2020-04-28;Bonaire, Sint Eustatius and Saba;Netherlands;5;inf;4.999999999999999;
25977;2020-04-28;British Columbia;Canada;2053;38.0888888888889;2039.5999999999995;50.304857621440604
25978;2020-04-28;British Virgin Islands;United Kingdom;6;inf;5.999999999999999;
25979;2020-04-28;Cayman Islands;United Kingdom;70;inf;71.19999999999999;
25980;2020-04-28;Channel Islands;United Kingdom;530;210.6666666666667;530.7999999999998;203.17948717948985
25981;2020-04-28;Chongqing;China;579;inf;578.9999999999999;inf
25982;2020-04-28;Curacao;Netherlands;16;inf;15.999999999999996;
25983;2020-04-28;Shaanxi;China;306;29.26666666666668;297.99999999999994;73.5
25984;2020-04-28;Diamond Princess;Canada;0;;0.0;
25985;2020-04-28;Faroe Islands;Denmark;187;inf;186.99999999999997;inf
25986;2020-04-28;French Guiana;France;125;16.52380952380953;119.59999999999998;40.229885057471286
25987;2020-04-28;French Polynesia;France;58;114.6666666666667;57.599999999999994;
25988;2020-04-28;Fujian;China;355;inf;355.19999999999993;3550.6666666668693
25989;2020-04-28;Gansu;China;139;inf;138.99999999999997;inf
25990;2020-04-28;Gibraltar;United Kingdom;141;inf;141.59999999999997;87.50000000000031
25991;2020-04-28;Grand Princess;Canada;13;inf;12.999999999999998;
25992;2020-04-28;Greenland;Denmark;11;inf;10.999999999999996;
25993;2020-04-28;Guadeloupe;France;149;inf;149.39999999999998;745.6666666666562
25994;2020-04-28;Guangdong;China;1588;3174.6666666666674;1587.6;3174.2666666666673
25995;2020-04-28;Guangxi;China;254;inf;253.99999999999994;3.79460902069218e+31
25996;2020-04-28;Guizhou;China;147;inf;146.99999999999997;inf
25997;2020-04-28;Hainan;China;168;inf;167.99999999999997;inf
25998;2020-04-28;Hebei;China;328;inf;327.9999999999999;inf
25999;2020-04-28;Falkland Islands (Malvinas);United Kingdom;13;inf;12.999999999999998;
26000;2020-04-28;Shandong;China;787;inf;786.9999999999999;inf
26001;2020-04-28;no;El Salvador;345;13.702127659574472;347.5999999999999;14.491071428571443
26002;2020-04-28;Shanxi;China;197;inf;196.99999999999997;inf
26003;2020-04-28;no;Bosnia and Herzegovina;1585;45.08212560386475;1619.9999999999998;29.73055028462997
26004;2020-04-28;no;Botswana;23;44.66666666666667;22.599999999999994;
26005;2020-04-28;no;Brazil;73235;13.404440059200796;74130.59999999999;12.841055353082261
26006;2020-04-28;no;Brunei;138;inf;137.99999999999997;inf
26007;2020-04-28;no;Bulgaria;1399;27.35353535353536;1402.9999999999998;28.692090395480268
